id_1,id_2,audio_filename_1,audio_filename_2,sentence,answer,span1,span2,avg_pitch_1,avg_pitch_2,difference_percentage,answer_pitch
323098,582500,train/444197.flac,train/133163.flac,The sound of a bleep beat synth typically has a [MASK] pitch than a French poem.,higher,sound of a bleep beat synth,French poem,1648.254,1505.5754,0.086563478687144,higher
154851,204664,train/202897.flac,train/264377.flac,The sound of a tuba mouthpiece typically has a [MASK] pitch than a Korg Monotron.,lower,sound of a tuba mouthpiece,Korg Monotron,883.72906,1424.083,0.6114475176362313,lower
162099,72017,train/172260.flac,train/262298.flac,The sound of a group of people singing typically has a [MASK] pitch than the sound of children playing drums on trashcans.,higher,group of people singing,children playing drums on trashcans,2289.7622,1067.8295,0.5336504812595824,higher
106951,388439,train/107609.flac,train/161988.flac,The sound of a synth snare drum typically has a [MASK] pitch than an analogue tom drum.,higher,synth snare drum,analogue tom drum,1340.7339,1143.033,0.1474572247334091,higher
203122,380740,train/129775.flac,train/334186.flac,The sound of a synthesizer typically has a [MASK] pitch than an experimental digital music piece.,higher,sound of a synthesizer,experimental digital music piece,806.63824,235.27782,0.708323002390762,higher
476480,491541,train/294687.flac,train/328906.flac,The sound of a solo voice typically has a [MASK] pitch than a chorus.,lower,sound of a solo voice,chorus,841.6073,1298.6766,0.5430909403946472,lower
451440,353985,train/441798.flac,train/155151.flac,The sound of a street parade drummers typically has a [MASK] pitch than the sound created by synthesizers.,lower,sound of a street parade drummers,sound created by synthesizers,443.79764,823.4416,0.8554438459834982,lower
336303,361488,train/364116.flac,train/292830.flac,An industrial distorted loop typically has a [MASK] pitch than a 16 bar future house drop.,lower,industrial distorted loop,16 bar future house drop,278.90366,2140.1008,6.673261799432823,lower
513385,463212,train/34376.flac,train/24432.flac,An open hi-hat typically has a [MASK] pitch than a groovy electronic beat.,higher,open hi-hat,groovy electronic beat,1115.3204,915.99084,0.178719550005541,higher
341800,581554,train/263856.flac,train/134483.flac,The sound of a drumstick squeaking on a cymbal typically has a [MASK] pitch than a gritty and lo-fi drumbeat.,higher,sound of a drumstick squeaking on a cymbal,gritty and lo-fi drumbeat,1684.1581,1276.4755,0.2420690789065469,higher
242029,544455,train/353907.flac,train/176932.flac,The sound of a plastic alto recorder typically has a [MASK] pitch than a breathy vocal sample.,higher,sound of a plastic alto recorder,breathy vocal sample,906.14185,585.62823,0.3537124126868216,higher
262274,546335,train/251753.flac,train/56088.flac,The sound of a soprano opera singer typically has a [MASK] pitch than the sound of Christmas bells.,higher,sound of a soprano opera singer,sound of Christmas bells,2133.0784,392.66058,0.8159183553684666,higher
41943,273296,train/41302.flac,train/353272.flac,The sound of hi-hat cymbals typically has a [MASK] pitch than a female vocal.,higher,sound of hi-hat cymbals,female vocal,2072.1465,1562.5941,0.2459055863086899,higher
145401,777,train/75669.flac,train/199964.flac,The sound of a guitar in a blues intro typically has a [MASK] pitch than an 808 style drum machine kick.,higher,sound of a guitar in a blues intro,808 style drum machine kick,2115.4104,1870.3175,0.1158606859453844,higher
117007,535834,train/335534.flac,train/194558.flac,"The sound of a splash cymbal typically has a [MASK] pitch than a dark, scary sound.",higher,sound of a splash cymbal,dark scary sound,1758.1472,776.29755,0.558457022256157,higher
592246,19640,train/421382.flac,train/382393.flac,The sound of a nightmarish piano typically has a [MASK] pitch than a chime clock.,lower,nightmarish piano,chime clock,393.0605,561.5893,0.428760457995652,lower
184656,518071,train/4033.flac,train/270768.flac,The sound of a square pling has a [MASK] pitch than an electronic horn.,higher,sound of a square pling,electronic horn,1677.9193,638.9528,0.619199326213126,higher
16060,362762,train/193415.flac,train/24683.flac,The sound of a synthesiser typically has a [MASK] pitch than a church organ.,higher,sound of a synthesiser,church organ,2195.9146,1675.9191,0.2368013309807221,higher
52356,177149,train/61885.flac,train/430261.flac,The sound of a toy bass typically has a [MASK] pitch than a slow piano melody.,lower,sound of a toy bass,slow piano melody,296.11493,2033.3174,5.866649378334284,lower
192444,454703,train/438676.flac,train/447596.flac,The sound of a house beat typically has a [MASK] pitch than a Chinese bamboo flute.,lower,sound of a house beat,Chinese bamboo flute,1466.3401,2148.92,0.4654990339553561,lower
7296,281539,train/418674.flac,train/97213.flac,The sound of strumming the higher strings inside a concert grand piano typically has a [MASK] pitch than a single note sampled from an analog synthesizer.,higher,sound of strumming the higher strings inside a concert grand piano,single note sampled from an analog synthesizer,1799.636,596.8481,0.6683506553547495,higher
135177,331476,train/141978.flac,train/26900.flac,The sound of a synthesizer typically has a [MASK] pitch than a dandiya stick.,higher,sound of a synthesizer,dandiya stick,1152.2866,925.62085,0.196709525217077,higher
583462,180369,train/416687.flac,train/371615.flac,"The sound of a song in the style of Friday Night Funkin' typically has a [MASK] pitch than an ambient, psychedelic sample.",higher,sound of a song in the style of Friday Night Funkin',ambient psychedelic sample,1374.525,1020.2075,0.2577745039195359,higher
455465,427079,train/48435.flac,train/312014.flac,The sound of rhythmic textures typically has a [MASK] pitch than a drum beat.,higher,sound of rhythmic textures,drum beat,2114.663,527.99194,0.7503186370594275,higher
427703,430869,train/322765.flac,train/116639.flac,The sound of a drum loop typically has a [MASK] pitch than a ukulele.,lower,sound of a drum loop,ukulele,1257.8519,2253.878,0.7918468779989125,lower
259375,256282,train/254433.flac,train/58288.flac,The sound of a synthesizer typically has a [MASK] pitch than the sound of a switch turning off.,higher,sound of a synthesizer,sound of a switch turning off,2039.7903,1602.4719,0.2143938031277038,higher
182625,250530,train/348177.flac,train/134330.flac,The sound of bamboo windchimes typically has a [MASK] pitch than a high hat drum.,lower,sound of bamboo windchimes,high hat drum,897.83826,1174.0068,0.3075927506141252,lower
150349,610805,train/310313.flac,train/433471.flac,The sound of a piano in a movie typically has a [MASK] pitch than the chanting of a choir in a temple.,higher,sound of a piano in a movie,chanting of a choir in a temple,1837.6101,708.56415,0.6144099610684552,higher
457541,499537,train/440310.flac,train/257528.flac,The sound of a violin in an orchestra typically has a [MASK] pitch than a taiko drum.,higher,sound of a violin in an orchestra,taiko drum,1366.2313,849.49927,0.3782170925230596,higher
519156,184351,train/403054.flac,train/401154.flac,The sound of a human voice typically has a [MASK] pitch than a drum loop.,higher,sound of a human voice,drum loop,2094.0483,1921.3678,0.0824625200860935,higher
472903,412604,train/326814.flac,train/377172.flac,The sound of a classical piano typically has a [MASK] pitch than a DJ's bass.,higher,sound of a classical piano,DJ's bass,2048.4648,1442.2032,0.295959003054385,higher
217412,351315,train/270440.flac,train/361544.flac,The sound of a guitar typically has a [MASK] pitch than an electronic keyboard.,higher,sound of a guitar,electronic keyboard,1522.2189,1130.5747,0.2572850724688809,higher
219021,46767,train/363991.flac,train/350039.flac,The sound of a percussive track typically has a [MASK] pitch than an ambient space drone.,higher,sound of a percussive track,ambient space drone,1790.0586,345.98874,0.8067165287214619,higher
287707,212703,train/77181.flac,train/24542.flac,The sound of a synthesizer typically has a [MASK] pitch than a drum loop.,higher,sound of a synthesizer,drum loop,1550.3605,324.76587,0.7905223527044194,higher
351734,608989,train/322185.flac,train/257083.flac,The sound of a D sharp note on a piano typically has a [MASK] pitch than an 8-bit synth sound.,higher,D sharp note on a piano,8-bit synth sound,2288.8474,1053.5573,0.5396996322253725,higher
45963,424446,train/77021.flac,train/113354.flac,The sound of drums in a drum and bass track typically has a [MASK] pitch than a synth lead.,lower,drums in a drum and bass track,synth lead,462.5238,764.53186,0.6529567991960631,lower
27588,122334,train/278962.flac,train/327053.flac,The sound of a circuit bent synthesizer typically has a [MASK] pitch than a hybrid virtual analog and analog synth.,lower,sound of a circuit bent synthesizer,hybrid virtual analog and analog synth,1512.5571,2938.1865,0.9425293101331512,lower
460424,62194,train/382282.flac,train/315321.flac,The sound of a news jingle has a [MASK] pitch than an out-of-order metronome.,higher,sound of a news jingle,out-of-order metronome,1838.2396,549.9512,0.7008272479822544,higher
440134,192638,train/107414.flac,train/61687.flac,The sound of percussions typically has a [MASK] pitch than the chimes.,lower,sound of percussions,chimes,638.6306,2100.0774,2.288407101069069,lower
89076,55602,train/239132.flac,train/209526.flac,"The sound of a hardstyle bassline typically has a [MASK] pitch than the melodic sequences created with graphs, charts, fractals, and freehand drawings on an image synth.",lower,sound of a hardstyle bassline,melodic sequences created with graphs charts fractals and freehand drawings on an image synth,450.48032,1495.6329,2.3200848818434507,lower
621148,463216,train/378957.flac,train/316947.flac,The sound of a retro crime movie loop typically has a [MASK] pitch than the sound of a street carnival.,lower,sound of a retro crime movie loop,sound of a street carnival,1515.5515,2800.606,0.8479121296768867,lower
404821,400599,train/394082.flac,train/7887.flac,The sound of a spooky 100-bpm musical beat loop typically has a [MASK] pitch than a digital glitch sound effect.,lower,sound of a spooky 100-bpm musical beat loop,digital glitch sound effect,946.70056,1609.7438,0.7003727134163732,lower
58768,94280,train/123378.flac,train/15612.flac,The sound of a twisted feeling typically has a [MASK] pitch than an alien approach.,lower,sound of a twisted feeling,alien approach,426.06662,1674.2115,2.929459435240432,lower
584918,167413,train/364840.flac,train/360529.flac,The sound of a laser scanner typically has a [MASK] pitch than an open D-string on a Fender Stratocaster guitar.,higher,laser scanner,open D-string on a Fender Stratocaster guitar,1158.7206,484.6714,0.5817184919298061,higher
16656,28737,train/9032.flac,train/429601.flac,The sound of a deep bang typically has a [MASK] pitch than an opened hi-hat.,lower,sound of a deep bang,opened hi-hat,511.91287,1314.6396,1.5680924958968114,lower
147913,632079,train/16206.flac,train/87897.flac,The sound of a large bell ringing has a [MASK] pitch than a reversed phaser sound.,lower,sound of a large bell ringing,reversed phaser sound,238.51678,1207.2803,4.061615790721306,lower
24358,595375,train/419946.flac,train/18780.flac,The sound of church bells typically has a [MASK] pitch than the sound of wind chimes.,lower,sound of church bells,sound of wind chimes,1392.4963,,,lower
520572,304732,train/40754.flac,train/332821.flac,The sound of a spaceship's elevator has a [MASK] pitch than a single note from an analog synthesizer.,lower,sound of a spaceship's elevator,single note from an analog synthesizer,482.59668,795.359,0.6480822039637737,lower
265540,531710,train/224122.flac,train/155750.flac,The sound of a drum loop typically has a [MASK] pitch than a bamboo xylophone.,lower,sound of a drum loop,bamboo xylophone,1401.0549,2038.9443,0.4552922230242369,lower
90417,263722,train/322408.flac,train/365426.flac,The sound of a guitar typically has a [MASK] pitch than the sound of an audio-rate LFO.,lower,sound of a guitar,sound of an audio-rate LFO,303.95782,861.84686,1.835415979756665,lower
71065,547335,train/161592.flac,train/431488.flac,The sound of a lush atmosphere typically has a [MASK] pitch than a big hit on a plastic water jug.,lower,sound of a lush atmosphere,big hit on a plastic water jug,751.3271,1586.1453,1.1111248349753389,lower
380370,371609,train/280994.flac,train/336129.flac,An acoustic D minor chord typically has a [MASK] pitch than a hip-hop bass track.,higher,acoustic D minor chord,hip-hop bass track,1147.049,294.44974,0.7432980282446521,higher
543879,80271,train/64969.flac,train/426172.flac,The sound of a bright pad typically has a [MASK] pitch than synthesised pipe notes.,higher,bright pad,synthesised pipe notes,1945.5938,596.17255,0.6935780993956704,higher
